0,Decision Tree Classifier,roc_auc_score,IsBaseline,class_weight=None  criterion='gini'  max_depth=None max_features=None  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),churn,0.5448046952806798
1,Random Forest Classifier,roc_auc_score,IsBaseline,bootstrap=True  class_weight=None  criterion='gini' max_depth=None  max_features='auto'  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  n_estimators=10  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),churn,0.6058864294070915
2,Bagging Classifier,roc_auc_score,IsBaseline,base_estimator=None  bootstrap=True          bootstrap_features=False  max_features=1.0  max_samples=1.0          n_estimators=10  n_jobs=1  oob_score=False  random_state=20          verbose=0  warm_start=False),churn,0.6437593439702916
3,AdaBoost Classifier,roc_auc_score,IsBaseline,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,churn,0.655264447237619
4,Gradient Boosting Classifier,roc_auc_score,IsBaseline,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='deviance'  max_depth=3   max_features=None  max_leaf_nodes=None   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=1  min_samples_split=2   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),churn,0.7410887428195952
5,Voting Classifier,roc_auc_score,IsBaseline,estimators=[,churn,0.6877339569896904
6,Decision Tree Classifier,roc_auc_score,IsFinal,class_weight=None  criterion='gini'  max_depth=5 max_features=None  max_leaf_nodes=25 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=43  min_samples_split=70 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),churn,0.6926087764063749
7,Random Forest Classifier,roc_auc_score,IsFinal,bootstrap=True  class_weight=None  criterion='gini' max_depth=5  max_features=None  max_leaf_nodes=25 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=39  min_samples_split=46 min_weight_fraction_leaf=0.0  n_estimators=500  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),churn,0.73000318811115
8,Bagging Classifier,roc_auc_score,IsFinal,base_estimator=DecisionTreeClassifier,churn,0.7302795721634969
9,AdaBoost Classifier,roc_auc_score,IsFinal,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,churn,0.6420179026464183
10,Gradient Boosting Classifier,roc_auc_score,IsFinal,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='exponential'  max_depth=3   max_features=None  max_leaf_nodes=10   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=17  min_samples_split=8   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=0.7  verbose=0   warm_start=False),churn,0.7408334649788566
11,Voting Classifier,roc_auc_score,IsFinal,estimators=[,churn,0.7412960129722355
12,Decision Tree Classifier,roc_auc_score,IsBaseline,class_weight=None  criterion='gini'  max_depth=None max_features=None  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),appetency,0.533566962676761
13,Random Forest Classifier,roc_auc_score,IsBaseline,bootstrap=True  class_weight=None  criterion='gini' max_depth=None  max_features='auto'  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  n_estimators=10  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),appetency,0.5967067664460209
14,Bagging Classifier,roc_auc_score,IsBaseline,base_estimator=None  bootstrap=True          bootstrap_features=False  max_features=1.0  max_samples=1.0          n_estimators=10  n_jobs=1  oob_score=False  random_state=20          verbose=0  warm_start=False),appetency,0.6200883553195634
15,AdaBoost Classifier,roc_auc_score,IsBaseline,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,appetency,0.6309539665874968
16,Gradient Boosting Classifier,roc_auc_score,IsBaseline,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='deviance'  max_depth=3   max_features=None  max_leaf_nodes=None   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=1  min_samples_split=2   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),appetency,0.8236405324152319
17,Voting Classifier,roc_auc_score,IsBaseline,estimators=[,appetency,0.7911080567426055
18,Decision Tree Classifier,roc_auc_score,IsFinal,class_weight=None  criterion='entropy'  max_depth=5 max_features=None  max_leaf_nodes=10 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=43  min_samples_split=46 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),appetency,0.8035778643845459
19,Random Forest Classifier,roc_auc_score,IsFinal,bootstrap=True  class_weight=None  criterion='entropy' max_depth=2  max_features=None  max_leaf_nodes=25 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=39  min_samples_split=46 min_weight_fraction_leaf=0.0  n_estimators=700  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),appetency,0.793017814330709
20,Bagging Classifier,roc_auc_score,IsFinal,base_estimator=DecisionTreeClassifier,appetency,0.7930978422677344
21,AdaBoost Classifier,roc_auc_score,IsFinal,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,appetency,0.7885572362044148
22,Gradient Boosting Classifier,roc_auc_score,IsFinal,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='exponential'  max_depth=2   max_features=None  max_leaf_nodes=5   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=14  min_samples_split=48   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),appetency,0.8122024135978099
23,Voting Classifier,roc_auc_score,IsFinal,estimators=[,appetency,0.8145937378978733
24,Decision Tree Classifier,roc_auc_score,IsBaseline,class_weight=None  criterion='gini'  max_depth=None max_features=None  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),upselling,0.6934190125105884
25,Random Forest Classifier,roc_auc_score,IsBaseline,bootstrap=True  class_weight=None  criterion='gini' max_depth=None  max_features='auto'  max_leaf_nodes=None min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=1  min_samples_split=2 min_weight_fraction_leaf=0.0  n_estimators=10  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),upselling,0.7530676055888497
26,Bagging Classifier,roc_auc_score,IsBaseline,base_estimator=None  bootstrap=True          bootstrap_features=False  max_features=1.0  max_samples=1.0          n_estimators=10  n_jobs=1  oob_score=False  random_state=20          verbose=0  warm_start=False),upselling,0.8052875678290853
27,AdaBoost Classifier,roc_auc_score,IsBaseline,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,upselling,0.8206818846511725
28,Gradient Boosting Classifier,roc_auc_score,IsBaseline,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='deviance'  max_depth=3   max_features=None  max_leaf_nodes=None   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=1  min_samples_split=2   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),upselling,0.8688638210486116
29,Voting Classifier,roc_auc_score,IsBaseline,estimators=[,upselling,0.8380430336173769
30,Decision Tree Classifier,roc_auc_score,IsFinal,class_weight=None  criterion='entropy'  max_depth=5 max_features=None  max_leaf_nodes=20 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=43  min_samples_split=46 min_weight_fraction_leaf=0.0  presort=False  random_state=20 splitter='best'),upselling,0.8631622514855919
31,Random Forest Classifier,roc_auc_score,IsFinal,bootstrap=True  class_weight=None  criterion='entropy' max_depth=5  max_features=None  max_leaf_nodes=35 min_impurity_decrease=0.0  min_impurity_split=None min_samples_leaf=31  min_samples_split=46 min_weight_fraction_leaf=0.0  n_estimators=500  n_jobs=1 oob_score=False  random_state=20  verbose=0  warm_start=False),upselling,0.8686958629373329
32,Bagging Classifier,roc_auc_score,IsFinal,base_estimator=DecisionTreeClassifier,upselling,0.8686745324152044
33,AdaBoost Classifier,roc_auc_score,IsFinal,algorithm='SAMME.R'           base_estimator=DecisionTreeClassifier,upselling,0.8458823165073436
34,Gradient Boosting Classifier,roc_auc_score,IsFinal,criterion='friedman_mse'  init=None   learning_rate=0.1  loss='exponential'  max_depth=3   max_features=None  max_leaf_nodes=10   min_impurity_decrease=0.0  min_impurity_split=None   min_samples_leaf=11  min_samples_split=48   min_weight_fraction_leaf=0.0  n_estimators=100   presort='auto'  random_state=20  subsample=1.0  verbose=0   warm_start=False),upselling,0.8705999675460055
35,Voting Classifier,roc_auc_score,IsFinal,estimators=[,upselling,0.8703556145647333
